link,marketplace,price_currency,price_value,title
https://www.booking.com/hotel/de/a-o-berlin-hauptbahnhof.html?lang=en-us,booking,$,73,a&o Berlin Hauptbahnhof
https://www.booking.com/hotel/de/moxy-berlin-ostbahnhof.html?lang=en-us,booking,$,114,Moxy Berlin Ostbahnhof
https://www.booking.com/hotel/de/nena-apartments-moritzplatz.html?lang=en-us,booking,$,87,Nena Apartments Moritzplatz
https://www.booking.com/hotel/de/tiergarten.html?lang=en-us,booking,$,76,Hotel Tiergarten Berlin
https://www.booking.com/hotel/de/movenpick-berlin.html?lang=en-us,booking,$,142,Mövenpick Hotel Berlin Am Potsdamer Platz
https://www.booking.com/hotel/de/greenatlantic.html?lang=en-us,booking,$,54,Hotel Atlantic
https://www.booking.com/hotel/de/niu-hide-berlin12.html?lang=en-us,booking,$,96,the niu Hide
https://www.booking.com/hotel/de/b-amp-b-berlin-charlottenburg.html?lang=en-us,booking,$,105,B&B Hotel Berlin-Charlottenburg
https://www.booking.com/hotel/de/easyhotel-berlin-hackescher-markt.html?lang=en-us,booking,$,70,easyHotel Berlin Hackescher Markt
https://www.booking.com/hotel/de/innside-by-melia-berlin-mitte.html?lang=en-us,booking,$,131,INNSiDE by Meliá Berlin Mitte
https://www.booking.com/hotel/de/moa-berlin.html?lang=en-us,booking,$,120,Mercure Hotel MOA Berlin
https://www.booking.com/hotel/de/aeronaut.html?lang=en-us,booking,$,156,Aeronaut Serviced Apartments Neukölln-Kreuzberg powered by Pearl 1
https://www.booking.com/hotel/de/new-berlin.html?lang=en-us,booking,$,136,New Berlin
https://www.booking.com/hotel/de/three-little-pigs-hostel.html?lang=en-us,booking,$,103,Three Little Pigs Hostel - Your Berlin Castle
https://www.booking.com/hotel/de/metropolpark.html?lang=en-us,booking,$,93,Nena Apartments Metropolpark Berlin - Mitte -Adult Only
https://www.booking.com/hotel/de/michelbergerhotel.html?lang=en-us,booking,$,122,Michelberger Hotel
https://www.booking.com/hotel/de/schlosshotel-berlin-by-patrick-hellmann.html?lang=en-us,booking,$,289,Schlosshotel Berlin by Patrick Hellmann
https://www.booking.com/hotel/de/amano.html?lang=en-us,booking,$,81,Hotel AMANO Rooms & Apartments
https://www.booking.com/hotel/de/augustamedotel.html?lang=en-us,booking,$,157,Hotel Augusta Am Kurfürstendamm
https://www.booking.com/hotel/de/provocateur-berlin.html?lang=en-us,booking,$,125,"Provocateur Berlin, a Member of Design Hotels"
https://www.booking.com/hotel/de/scube-park-columbia-berlin.html?lang=en-us,booking,$,38,EASY Lodges Berlin
https://www.booking.com/hotel/de/steigenberger-am-kanzleramt.html?lang=en-us,booking,$,147,Steigenberger Hotel Am Kanzleramt
https://www.booking.com/hotel/de/hampton-by-hilton-berlin-city-centre-alexanderplatz.html?lang=en-us,booking,$,161,Hampton by Hilton Berlin City Centre Alexanderplatz
https://www.booking.com/hotel/de/am-scheunenviertel-garni.html?lang=en-us,booking,$,153,Hotel 38
https://www.booking.com/hotel/de/grimms-am-potsdamer-platz.html?lang=en-us,booking,$,116,Grimm's Potsdamer Platz
https://www.booking.com/hotel/de/victor-s-residenz-berlin.html?lang=en-us,booking,$,119,Victor's Residenz-Hotel Berlin
https://www.booking.com/hotel/de/artim-charlottenburg.html?lang=en-us,booking,$,53,Hotel Atrium Charlottenburg
https://www.booking.com/hotel/de/kiez-pension-berlin.html?lang=en-us,booking,$,82,Hotel Kiez Pension Berlin
https://www.booking.com/hotel/de/am-olivaer-platz.html?lang=en-us,booking,$,53,Hotel-Maison Am Olivaer Platz
https://www.booking.com/hotel/de/hotelhackeschermarkt.html?lang=en-us,booking,$,124,Classik Hotel Hackescher Markt
https://www.booking.com/hotel/de/vienna-house-easy-berlin.html?lang=en-us,booking,$,109,Vienna House Easy by Wyndham Berlin Prenzlauer Berg
https://www.booking.com/hotel/de/park-inn-berlin-alexanderplatz.html?lang=en-us,booking,$,171,Park Inn by Radisson Berlin Alexanderplatz
https://www.booking.com/hotel/de/intercityhotel-berlin-hbf.html?lang=en-us,booking,$,137,IntercityHotel Berlin Hauptbahnhof
https://www.booking.com/hotel/de/the-social-hub-berlin.html?lang=en-us,booking,$,89,The Social Hub Berlin Alexanderplatz
https://www.booking.com/hotel/de/california-am-kurfurstendamm.html?lang=en-us,booking,$,104,Leonardo Hotel Berlin KU'DAMM
https://www.booking.com/hotel/de/ibis-budget-berlin-kurfa1-4rstendamm.html?lang=en-us,booking,$,75,ibis budget Berlin Kurfürstendamm
https://www.booking.com/hotel/de/ambiente-berlin.html?lang=en-us,booking,$,65,Hotel Ambiente Berlin City
https://www.booking.com/hotel/de/winter-s-gendarmenmarkt-berlin-mitte.html?lang=en-us,booking,$,86,Select Hotel Berlin Gendarmenmarkt
https://www.booking.com/hotel/de/europa-city.html?lang=en-us,booking,$,54,Hotel Europa City
https://www.booking.com/hotel/de/penta-berlin-kopenick.html?lang=en-us,booking,$,105,Pentahotel Berlin Köpenick
https://www.booking.com/hotel/de/aspria-spa-sporting-club.html?lang=en-us,booking,$,149,Aspria Berlin Ku'damm
https://www.booking.com/hotel/de/titanic-comfort-kurfurstendamm.html?lang=en-us,booking,$,108,TITANIC Comfort Kurfürstendamm
https://www.booking.com/hotel/de/bleibtreuberlin.html?lang=en-us,booking,$,87,Hotel Bleibtreu Berlin by Golden Tulip
https://www.booking.com/hotel/de/zoe-by-amano-group.html?lang=en-us,booking,$,80,Hotel ZOE by AMANO
https://www.booking.com/hotel/de/the-niu-flash.html?lang=en-us,booking,$,91,the niu Flash
https://www.booking.com/hotel/de/ibis-budget-berlin-ost.html?lang=en-us,booking,$,84,ibis budget Berlin Ost
https://www.booking.com/hotel/de/interconti-berlin.html?lang=en-us,booking,$,196,"InterContinental Berlin, an IHG Hotel"
https://www.booking.com/hotel/de/marriott-am-potsdamer-platz.html?lang=en-us,booking,$,229,Berlin Marriott Hotel
https://www.booking.com/hotel/de/ibisberlinmitte.html?lang=en-us,booking,$,99,ibis Hotel Berlin Mitte
https://www.booking.com/hotel/de/aletto-kudamm-berlin.html?lang=en-us,booking,$,79,aletto Hotel Kudamm
https://www.booking.com/hotel/de/berlin_lindenerkudamm.html?lang=en-us,booking,$,139,Lindner Hotel Am Ku'damm - Berlin
https://www.booking.com/hotel/de/intermezzofrauen.html?lang=en-us,booking,$,74,BlnCty Hotel
https://www.booking.com/hotel/de/arcotelvelvet.html?lang=en-us,booking,$,122,ARCOTEL Velvet - in Berlin-Mitte
https://www.booking.com/hotel/de/relaxa-stuttgarter-hof.html?lang=en-us,booking,$,133,relexa hotel Stuttgarter Hof
https://www.booking.com/hotel/de/acama-hotel-hostel-kreuzberg.html?lang=en-us,booking,$,79,acama Hotel & Hostel Kreuzberg
https://www.booking.com/hotel/de/pestana-berlin-tiergarten.html?lang=en-us,booking,$,127,Pestana Berlin Tiergarten
https://www.booking.com/hotel/de/transitloft.html?lang=en-us,booking,$,104,Hotel Transit Loft
https://www.booking.com/hotel/de/jollyvivaldi.html?lang=en-us,booking,$,151,NH Collection Berlin Mitte Friedrichstrasse
https://www.booking.com/hotel/de/the-weinmeister.html?lang=en-us,booking,$,131,The Weinmeister Berlin-Mitte - Adults Only
https://www.booking.com/hotel/de/artemisia.html?lang=en-us,booking,$,45,Hotel Ambert
https://www.booking.com/hotel/de/royal-leonardo-berlin.html?lang=en-us,booking,$,120,Leonardo Royal Hotel Berlin Alexanderplatz
https://www.booking.com/hotel/de/nhberlinmitte.html?lang=en-us,booking,$,153,NH Collection Berlin Mitte am Checkpoint Charlie
https://www.booking.com/hotel/de/moxy-berlin-humboldthain-park.html?lang=en-us,booking,$,114,MOXY Berlin Humboldthain Park
https://www.booking.com/hotel/de/nhow-berlin.html?lang=en-us,booking,$,138,nhow Berlin
https://www.booking.com/hotel/de/dorintberlinadlershof.html?lang=en-us,booking,$,124,Essential by Dorint Berlin-Adlershof
https://www.booking.com/hotel/de/kronprinz.html?lang=en-us,booking,$,101,Novum Hotel Kronprinz Berlin
https://www.booking.com/hotel/de/b-amp-b-berlin-alexanderplatz.html?lang=en-us,booking,$,84,B&B Hotel Berlin Alexanderplatz
https://www.booking.com/hotel/de/motel-plus-berlin.html?lang=en-us,booking,$,76,Motel Plus Berlin
https://www.booking.com/hotel/de/kurfurstendamm.html?lang=en-us,booking,$,93,Come Inn Berlin Kurfürstendamm
https://www.booking.com/hotel/de/h2-berlin-alexanderplatz.html?lang=en-us,booking,$,180,H2 Hotel Berlin-Alexanderplatz
https://www.booking.com/hotel/de/apartmenthouse-berlin-am-gaprlitzer-park.html?lang=en-us,booking,$,99,Apartmenthouse Berlin - Am Görlitzer Park
https://www.booking.com/hotel/de/mercureberlintempelhofairport.html?lang=en-us,booking,$,164,Mercure Hotel Berlin Tempelhof
https://www.booking.com/hotel/de/ibis-styles-berlin-mitte.html?lang=en-us,booking,$,99,ibis Styles Hotel Berlin Mitte
https://www.booking.com/hotel/de/ibisberlinspandau.html?lang=en-us,booking,$,109,ibis Hotel Berlin Spandau
https://www.booking.com/hotel/de/atrium-berlin.html?lang=en-us,booking,$,54,Hotel Atrium
https://www.booking.com/hotel/de/vier-jahreszeiten-berlin-city.html?lang=en-us,booking,$,109,Hotel Vier Jahreszeiten Berlin City
https://www.booking.com/hotel/de/indigo-berlin-city-east-side.html?lang=en-us,booking,$,174,"Hotel Indigo Berlin - East Side Gallery, an IHG Hotel"
https://www.booking.com/hotel/de/seminaris-campus-berlin.html?lang=en-us,booking,$,118,Seminaris CampusHotel Berlin
https://www.booking.com/hotel/de/abacus-tierpark.html?lang=en-us,booking,$,95,ABACUS Tierpark Hotel
https://www.booking.com/hotel/de/domicilhotelberlin.html?lang=en-us,booking,$,73,Hotel Domicil Berlin by Golden Tulip
https://www.booking.com/hotel/de/das-berlin-centrum.html?lang=en-us,booking,$,129,Select Hotel Style Berlin
https://www.booking.com/hotel/de/mercure-berlin-an-der-urania.html?lang=en-us,booking,$,114,Mercure Hotel Berlin Zentrum Superior
https://www.booking.com/hotel/de/hampton-by-hilton-berlin-city-west.html?lang=en-us,booking,$,182,Hampton by Hilton Berlin City West
https://www.booking.com/hotel/de/ibispotsdamerplatz.html?lang=en-us,booking,$,99,ibis Berlin City Potsdamer Platz
https://www.booking.com/hotel/de/hotpenskastanienhof.html?lang=en-us,booking,$,133,Hotel Kastanienhof
https://www.booking.com/hotel/de/la1-4tzow.html?lang=en-us,booking,$,131,Hotel Lützow
https://www.booking.com/hotel/de/aida.html?lang=en-us,booking,$,64,Hotel Vivaldi Berlin am Kurfürstendamm
https://www.booking.com/hotel/de/orionberlindahlmannstr.html?lang=en-us,booking,$,71,Hotel Orion Berlin
https://www.booking.com/hotel/de/jurineberlinmitte.html?lang=en-us,booking,$,109,Hotel BIRGIT Berlin Mitte
https://www.booking.com/hotel/de/space-night-capsule-hostel.html?lang=en-us,booking,$,82,Space Night Capsule Hostel
https://www.booking.com/hotel/de/motel-one-berlin-hauptbahnhof.html?lang=en-us,booking,$,120,Motel One Berlin-Hauptbahnhof
https://www.booking.com/hotel/de/bellevue.html?lang=en-us,booking,$,59,Hotel BELLEVUE am Kurfürstendamm
https://www.booking.com/hotel/de/aletto-potsdamer-platz.html?lang=en-us,booking,$,101,aletto Hotel Potsdamer Platz
https://www.booking.com/hotel/de/amstel-house.html?lang=en-us,booking,$,72,Amstel House Hostel
https://www.booking.com/hotel/de/hilton-berlin.html?lang=en-us,booking,$,259,Hilton Berlin
https://www.booking.com/hotel/de/nena-apartemtns-berlin-neukolln.html?lang=en-us,booking,$,98,Nena Apartments Hermannplatz
https://www.booking.com/hotel/de/best-western-berlin-mitte.html?lang=en-us,booking,$,97,Best Western Hotel Berlin Mitte
https://www.booking.com/hotel/de/sana-berlin.html?lang=en-us,booking,$,145,SANA Berlin Hotel
https://www.booking.com/hotel/de/h24-berlin-lichtenberg.html?lang=en-us,booking,$,121,H24 Berlin Lichtenberg
https://www.booking.com/hotel/de/winters-berlin-mitte-the-wall-checkpoint-charlie.html?lang=en-us,booking,$,115,Select Hotel Berlin The Wall
https://www.booking.com/hotel/de/titanic-comfort-berlin-mitte.html?lang=en-us,booking,$,127,TITANIC Comfort Mitte
https://www.booking.com/hotel/de/meininger-berlin-hauptbahnhof.html?lang=en-us,booking,$,92,MEININGER Hotel Berlin Hauptbahnhof
https://www.booking.com/hotel/de/hotel-berlin-central-district.html?lang=en-us,booking,$,202,JW Marriott Hotel Berlin
https://www.booking.com/hotel/de/berlin-schweizerhof.html?lang=en-us,booking,$,174,Pullman Berlin Schweizerhof
https://www.booking.com/hotel/de/hotel4youth-am-mauerpark.html?lang=en-us,booking,$,137,H+ Hotel 4Youth
https://www.booking.com/hotel/de/quentin-xl-potsdamer-platz.html?lang=en-us,booking,$,125,Quentin XL Potsdamer Platz
https://www.booking.com/hotel/de/bestwesternkanthotel.html?lang=en-us,booking,$,114,Best Western Hotel Kantstrasse Berlin
https://www.booking.com/hotel/de/airporthotel-berlin-adlershof.html?lang=en-us,booking,$,95,Airporthotel Berlin-Adlershof
https://www.booking.com/hotel/de/azimut-berlin-airport.html?lang=en-us,booking,$,70,acom Hotel Berlin-City South
https://www.booking.com/hotel/de/mit-mensch.html?lang=en-us,booking,$,86,Hotel Mit-Mensch
https://www.booking.com/hotel/de/holidayinnberlinesplanade.html?lang=en-us,booking,$,114,"Holiday Inn Berlin City-West, an IHG Hotel"
https://www.booking.com/hotel/de/crowne-plaza-berlin-potsdamer.html?lang=en-us,booking,$,148,"Crowne Plaza Berlin - Potsdamer Platz, an IHG Hotel"
https://www.booking.com/hotel/de/hotelartim.html?lang=en-us,booking,$,106,Artim Hotel
https://www.booking.com/hotel/de/hostel7-com.html?lang=en-us,booking,$,46,Ootel.com
https://www.booking.com/hotel/de/upper-room.html?lang=en-us,booking,$,76,Upper Room Hotel Kurfürstendamm
https://www.booking.com/hotel/de/westingrand.html?lang=en-us,booking,$,240,The Westin Grand Berlin
https://www.booking.com/hotel/de/sofitelhotelberlin-berlin.html?lang=en-us,booking,$,166,Dorint Kurfürstendamm Berlin
https://www.booking.com/hotel/de/arena-inn-13353.html?lang=en-us,booking,$,89,Hotel Arena Inn - Berlin Mitte
https://www.booking.com/hotel/de/del-gmbh-delta.html?lang=en-us,booking,$,114,Hotel Delta am Potsdamer Platz
https://www.booking.com/hotel/de/ramadaberlinglobus.html?lang=en-us,booking,$,87,Good Morning + Berlin City East
https://www.booking.com/hotel/de/generatorberlin.html?lang=en-us,booking,$,74,Generator Berlin Prenzlauer Berg
https://www.booking.com/hotel/de/hansablick.html?lang=en-us,booking,$,142,Hotel Hansablick
https://www.booking.com/hotel/de/sachsenhof.html?lang=en-us,booking,$,131,Hotel Sachsenhof
https://www.booking.com/hotel/de/hotelallegra.html?lang=en-us,booking,$,106,martas Hotel Allegra Berlin
https://www.booking.com/hotel/de/secret-studio-lux-special-offer.html?lang=en-us,booking,$,76,Secret Studio Lux SPECIAL OFFER
https://www.booking.com/hotel/de/m68.html?lang=en-us,booking,$,60,Hotel M68
https://www.booking.com/hotel/de/hotelpension-margrit.html?lang=en-us,booking,$,60,Hotelpension Margrit
https://www.booking.com/hotel/de/ibis-berlin-kurfuerstendamm.html?lang=en-us,booking,$,92,ibis Berlin Kurfuerstendamm
https://www.booking.com/hotel/de/holiday-inn-berlin-city-center-east.html?lang=en-us,booking,$,134,"Holiday Inn Berlin City Center East Prenzlauer Berg, an IHG Hotel"
https://www.booking.com/hotel/de/potsdamer-inn.html?lang=en-us,booking,$,60,Potsdamer Inn
https://www.booking.com/hotel/de/about-berlin-hotel.html?lang=en-us,booking,$,166,about:berlin Hotel
https://www.booking.com/hotel/de/wallstreet-park-plaza.html?lang=en-us,booking,$,142,Park Plaza Wallstreet Berlin Mitte
https://www.booking.com/hotel/de/st-christophers-s-hostel-berlin.html?lang=en-us,booking,$,53,St Christopher's Inn Berlin Alexanderplatz
https://www.booking.com/hotel/de/grand-inn.html?lang=en-us,booking,$,71,Hotel Grand Inn
https://www.booking.com/hotel/de/titanic-gendarmenmarkt-berlin.html?lang=en-us,booking,$,197,TITANIC Gendarmenmarkt Berlin
https://www.booking.com/hotel/de/schildhorn.html?lang=en-us,booking,$,92,Seehotel Grunewald
https://www.booking.com/hotel/de/apartmenthaus-zarenhof.html?lang=en-us,booking,$,108,Hotel & Apartments Zarenhof Berlin Prenzlauer Berg
https://www.booking.com/hotel/de/nhberlinalexanderplatz.html?lang=en-us,booking,$,147,NH Berlin Alexanderplatz
https://www.booking.com/hotel/de/h-hotel-berlin-mitte.html?lang=en-us,booking,$,163,H+ Hotel Berlin Mitte
https://www.booking.com/hotel/de/art-otel-berlin-kudamm.html?lang=en-us,booking,$,132,Park Plaza Berlin
https://www.booking.com/hotel/de/ibis-berlin-hauptbahnhof.html?lang=en-us,booking,$,117,Ibis Berlin Hauptbahnhof
https://www.booking.com/hotel/de/aubergech.html?lang=en-us,booking,$,71,Safestay Berlin Kurfurstendamm
https://www.booking.com/hotel/de/victors-residenz-hotels-berlin-tegel.html?lang=en-us,booking,$,97,Victor's Residenz-Hotel Berlin Tegel
https://www.booking.com/hotel/de/courtyard-by-marriott-berlin-mitte.html?lang=en-us,booking,$,180,Courtyard by Marriott Berlin City Center
https://www.booking.com/hotel/de/kudamm.html?lang=en-us,booking,$,109,Park Plaza Berlin Kudamm
https://www.booking.com/hotel/de/leonardo-hotel-berlin-city-sud.html?lang=en-us,booking,$,78,Leonardo Boutique Hotel Berlin City South
https://www.booking.com/hotel/de/ac-by-marriott-berlin-humboldthain-park.html?lang=en-us,booking,$,131,AC Hotel by Marriott Berlin Humboldthain Park
https://www.booking.com/hotel/de/wyndham-garden-berlin-mitte.html?lang=en-us,booking,$,84,Wyndham Garden Berlin Mitte
https://www.booking.com/hotel/de/hyperion-hotel-berlin.html?lang=en-us,booking,$,151,Hyperion Hotel Berlin
https://www.booking.com/hotel/de/quot-helle-mitte-quot-berlin.html?lang=en-us,booking,$,57,"Hotel ""Helle Mitte"" Berlin"
https://www.booking.com/hotel/de/hotelpensionfunkturm.html?lang=en-us,booking,$,54,Hotel Messe am Funkturm
https://www.booking.com/hotel/de/frankfurter-allee.html?lang=en-us,booking,$,103,NH Berlin City Ost
https://www.booking.com/hotel/de/hotellichtburg.html?lang=en-us,booking,$,72,Yggotel Spurv
https://www.booking.com/hotel/de/rossi.html?lang=en-us,booking,$,109,Hotel Rossi
https://www.booking.com/hotel/de/25hours-bikini-berlin.html?lang=en-us,booking,$,174,25hours Hotel Bikini Berlin
https://www.booking.com/hotel/de/borsigturm.html?lang=en-us,booking,$,116,Hotel am Borsigturm
https://www.booking.com/hotel/de/topconcept.html?lang=en-us,booking,$,125,NH Berlin Kurfürstendamm
https://www.booking.com/hotel/de/hotelpalace.html?lang=en-us,booking,$,185,Hotel Palace Berlin
https://www.booking.com/hotel/de/atlas-berlin.html?lang=en-us,booking,$,83,Atlas Berlin Hotel
https://www.booking.com/hotel/de/industriepalast-berlin.html?lang=en-us,booking,$,87,Industriepalast Berlin
https://www.booking.com/hotel/de/ibisberlinostbhf.html?lang=en-us,booking,$,120,ibis Berlin Ostbahnhof
https://www.booking.com/hotel/de/brandenburger-hof-berlin.html?lang=en-us,booking,$,104,DORMERO Hotel Berlin Ku'damm
https://www.booking.com/hotel/de/albrechtshof.html?lang=en-us,booking,$,118,martas Hotel Albrechtshof Berlin
https://www.booking.com/hotel/de/ibis-styles-berlin-ost.html?lang=en-us,booking,$,98,ibis Styles Berlin City Ost
https://www.booking.com/hotel/de/adlon-kempinski-berlin.html?lang=en-us,booking,$,417,Hotel Adlon Kempinski Berlin
https://www.booking.com/hotel/de/days-inn-berlin-west.html?lang=en-us,booking,$,87,Good Morning Berlin City West
https://www.booking.com/hotel/de/hotelesplanadeberlin.html?lang=en-us,booking,$,196,Sheraton Berlin Grand Hotel Esplanade
https://www.booking.com/hotel/de/john-f.html?lang=en-us,booking,$,157,ARCOTEL John F - am Gendarmenmarkt
https://www.booking.com/hotel/de/apple-city.html?lang=en-us,booking,$,70,Apple City Hotel
https://www.booking.com/hotel/de/ibis-budget-berlin-alexanderplatz.html?lang=en-us,booking,$,85,ibis budget Berlin Alexanderplatz
https://www.booking.com/hotel/de/ibisberlinmesse.html?lang=en-us,booking,$,109,ibis Berlin Messe
https://www.booking.com/hotel/de/berlin_motelone.html?lang=en-us,booking,$,109,Motel One Berlin Mitte
https://www.booking.com/hotel/de/amedia-berlin-kurfa1-4rstendamm.html?lang=en-us,booking,$,117,Best Western Plus Plaza Berlin Kurfürstendamm
https://www.booking.com/hotel/de/hotelbritzerhof.html?lang=en-us,booking,$,92,ibis Berlin City Süd
https://www.booking.com/hotel/de/eurostars-berlin.html?lang=en-us,booking,$,207,Eurostars Berlin
https://www.booking.com/hotel/de/meininger-berlin-airport.html?lang=en-us,booking,$,92,MEININGER Hotel Berlin Airport
https://www.booking.com/hotel/de/adagio-city-aparthotel-berlin-kurfurstendamm.html?lang=en-us,booking,$,153,Aparthotel Adagio Berlin Kurfürstendamm
https://www.booking.com/hotel/de/pension-abc.html?lang=en-us,booking,$,79,Pension ABC
https://www.booking.com/hotel/de/kudamm-luxury-apartments.html?lang=en-us,booking,$,55,Kudamm Apartments
https://www.booking.com/hotel/de/limehome-berlin-mullerstrasse.html?lang=en-us,booking,$,95,limehome Berlin Müllerstraße - Digital Access
https://www.booking.com/hotel/de/h4-hotel-berlin-alexanderplatz.html?lang=en-us,booking,$,174,H4 Hotel Berlin Alexanderplatz
https://www.booking.com/hotel/de/herbst-berlin.html?lang=en-us,booking,$,99,Hotel Herbst Berlin
https://www.booking.com/hotel/de/ambassadorberlin.html?lang=en-us,booking,$,130,SORAT Hotel Berlin
https://www.booking.com/hotel/de/b-amp-b-berlin-tiergarten.html?lang=en-us,booking,$,84,B&B Hotel Berlin-Tiergarten
https://www.booking.com/hotel/de/jugendgastehaus-hauptbahnhof.html?lang=en-us,booking,$,88,martas Gästehäuser Hauptbahnhof Berlin ehemals Jugendgästehaus
https://www.booking.com/hotel/de/ibisberlinreinickend.html?lang=en-us,booking,$,82,ibis Berlin City Nord
https://www.booking.com/hotel/de/zoo-berlin.html?lang=en-us,booking,$,207,Hotel Zoo Berlin
https://www.booking.com/hotel/de/centrovital.html?lang=en-us,booking,$,150,centrovital Hotel Berlin
https://www.booking.com/hotel/de/indigo.html?lang=en-us,booking,$,142,"Hotel Indigo Berlin – Ku’damm, an IHG Hotel"
https://www.booking.com/hotel/de/high-park-apartments-by-palmira.html?lang=en-us,booking,$,205,HighPark by Palmira
https://www.booking.com/hotel/de/lux.html?lang=en-us,booking,$,146,Lux 11 Berlin-Mitte
https://www.booking.com/hotel/de/cube-lodges-berlin-mitte.html?lang=en-us,booking,$,68,CLUB Lodges Berlin Mitte
https://www.booking.com/hotel/de/the-ritz-carlton-berlin.html?lang=en-us,booking,$,412,"The Ritz-Carlton, Berlin"
https://www.booking.com/hotel/de/gendarmenmarkt.html?lang=en-us,booking,$,280,"Hotel Luc, Autograph Collection"
https://www.booking.com/hotel/de/nena-hostel-berlin-mitte-berlin.html?lang=en-us,booking,$,106,Nena Hostel Berlin
https://www.booking.com/hotel/de/arco.html?lang=en-us,booking,$,120,AMC Hotel - Schöneberg
https://www.booking.com/hotel/de/artotelberlin.html?lang=en-us,booking,$,164,"art'otel berlin mitte, Powered by Radisson Hotels"
https://www.booking.com/hotel/de/monbijou.html?lang=en-us,booking,$,120,Monbijou Hotel
https://www.booking.com/hotel/de/mitteberlinhostelao.html?lang=en-us,booking,$,65,a&o Berlin Mitte
https://www.booking.com/hotel/de/grimm-s.html?lang=en-us,booking,$,128,Grimm's Berlin Mitte
https://www.booking.com/hotel/de/mitart.html?lang=en-us,booking,$,82,CALMA Berlin Mitte
https://www.booking.com/hotel/de/kurfuerstderag.html?lang=en-us,booking,$,118,Living Hotel Großer Kurfürst
https://www.booking.com/hotel/de/motel-one-berlin-alexanderplatz.html?lang=en-us,booking,$,120,Motel One Berlin-Hackescher Markt
https://www.booking.com/hotel/de/prens.html?lang=en-us,booking,$,80,Hotel Prens Berlin
https://www.booking.com/hotel/de/seifert-berlin.html?lang=en-us,booking,$,186,Hotel Seifert Berlin am Kurfürstendamm
https://www.booking.com/hotel/de/klassik-berlin.html?lang=en-us,booking,$,103,Hotel Klassik Berlin
https://www.booking.com/hotel/de/kudamm101.html?lang=en-us,booking,$,118,Ku'Damm 101 Hotel
https://www.booking.com/hotel/de/capri-by-fraser-berlin.html?lang=en-us,booking,$,153,Capri by Fraser Berlin
https://www.booking.com/hotel/de/pension-uhland.html?lang=en-us,booking,$,109,Motel Blue
https://www.booking.com/hotel/de/adam.html?lang=en-us,booking,$,60,Hotel Adam
https://www.booking.com/hotel/de/kallmeyer.html?lang=en-us,booking,$,104,Hotel Kallmeyer
https://www.booking.com/hotel/de/apartment-wittenau-berlin.html?lang=en-us,booking,$,70,Apartment Hotel Wittenau
https://www.booking.com/hotel/de/kempinskibristolberlin.html?lang=en-us,booking,$,180,Hotel Bristol Berlin
https://www.booking.com/hotel/de/schlosspark.html?lang=en-us,booking,$,131,Schlosspark Hotel
https://www.booking.com/hotel/de/36-rooms-berlin-kreuzberg.html?lang=en-us,booking,$,68,36 Rooms Hostel Berlin Kreuzberg
https://www.booking.com/hotel/de/pension-am-park.html?lang=en-us,booking,$,67,Pension Am Park
https://www.booking.com/hotel/de/lichtenberg.html?lang=en-us,booking,$,94,Comfort Hotel Lichtenberg
https://www.booking.com/hotel/de/pankow.html?lang=en-us,booking,$,82,Hotel Pankow
https://www.booking.com/hotel/de/grand-hostel-berlin.html?lang=en-us,booking,$,107,Grand Hostel Berlin Classic
https://www.booking.com/hotel/de/gorki-apartments.html?lang=en-us,booking,$,203,Gorki Apartments
https://www.booking.com/hotel/de/astridamkurfuerstendamm.html?lang=en-us,booking,$,117,Hotel Astrid am Kurfürstendamm
https://www.booking.com/hotel/de/seehof-berlin.html?lang=en-us,booking,$,152,Ringhotel Seehof
https://www.booking.com/hotel/de/new-opening-boxi-studios-berlin.html?lang=en-us,booking,$,99,Boxi Studios Berlin
https://www.booking.com/hotel/de/lindemann-s.html?lang=en-us,booking,$,95,LINDEMANN'S
https://www.booking.com/hotel/de/pegasushostel.html?lang=en-us,booking,$,141,Pegasus Hostel Berlin
https://www.booking.com/hotel/de/schoenhouseberlin.html?lang=en-us,booking,$,121,Schoenhouse Avenue - Digital Access
https://www.booking.com/hotel/de/winter-s-berlin-mitte.html?lang=en-us,booking,$,97,Select Hotel Berlin Checkpoint Charlie
https://www.booking.com/hotel/de/anna-1908.html?lang=en-us,booking,$,101,Anna 1908
https://www.booking.com/hotel/de/estrelres.html?lang=en-us,booking,$,150,Estrel Berlin
https://www.booking.com/hotel/de/the-mandala.html?lang=en-us,booking,$,263,The Mandala Hotel
https://www.booking.com/hotel/de/sickingerhofberlin.html?lang=en-us,booking,$,54,Hotel Sickinger Hof
https://www.booking.com/hotel/de/classic-berlin.html?lang=en-us,booking,$,136,Pension Classic
https://www.booking.com/hotel/de/gastehuas-intervarko.html?lang=en-us,booking,$,93,Hotel AVAlex
https://www.booking.com/hotel/de/1a-apartment-berlin.html?lang=en-us,booking,$,81,Hotel 1A Apartment Berlin
https://www.booking.com/hotel/de/derag-livinghotel-berlin-mitte.html?lang=en-us,booking,$,136,Living Hotel Berlin Mitte
https://www.booking.com/hotel/de/nikolai-residence.html?lang=en-us,booking,$,131,Hotel Nikolai Residence
https://www.booking.com/hotel/de/city-ansbach-berlin.html?lang=en-us,booking,$,60,City Hotel Ansbach am KaDeWe
https://www.booking.com/hotel/de/erlanger-hof.html?lang=en-us,booking,$,91,Erlanger Hof
